"date","number of sims","sample size","chooser","chooser_params","prior.i","prior.j","prior.k","prior.l","power","ENS"
2024-07-17,100,128,"tw",1/2,1,1,100,1,0.702970297029703,0.970219678217822
2024-07-17,100,256,"tw",1/2,1,1,100,1,0.841584158415842,0.97474474009901
2024-07-17,100,512,"tw",1/2,1,1,100,1,0.950495049504951,0.97629176980198
2024-07-17,100,2,"balanced",NA,1,1,1,100,0,0.123762376237624
2024-07-17,100,4,"balanced",NA,1,1,1,100,0,0.212871287128713
2024-07-17,100,8,"balanced",NA,1,1,1,100,0.306930693069307,0.236386138613861
2024-07-17,100,16,"balanced",NA,1,1,1,100,0.514851485148515,0.261757425742574
2024-07-17,100,32,"balanced",NA,1,1,1,100,0.643564356435643,0.265160891089109
2024-07-17,100,64,"balanced",NA,1,1,1,100,0.792079207920792,0.268100247524753
2024-07-17,100,128,"balanced",NA,1,1,1,100,0.900990099009901,0.271503712871287
2024-07-17,100,256,"balanced",NA,1,1,1,100,0.910891089108911,0.26980198019802
2024-07-17,100,512,"balanced",NA,1,1,1,100,0.94059405940594,0.271735767326733
2024-07-17,100,2,"thomper",NA,1,1,1,100,0,0.435643564356436
2024-07-17,100,4,"thomper",NA,1,1,1,100,0,0.410891089108911
2024-07-17,100,8,"thomper",NA,1,1,1,100,0,0.436881188118812
2024-07-17,100,16,"thomper",NA,1,1,1,100,0,0.439356435643564
2024-07-17,100,32,"thomper",NA,1,1,1,100,0,0.442450495049505
2024-07-17,100,64,"thomper",NA,1,1,1,100,0,0.443688118811881
2024-07-17,100,128,"thomper",NA,1,1,1,100,0,0.441754331683168
2024-07-17,100,256,"thomper",NA,1,1,1,100,0,0.446472772277228
2024-07-17,100,512,"thomper",NA,1,1,1,100,0,0.447749071782178
2024-07-17,100,2,"DTL",0,1,1,1,100,0,0.193069306930693
2024-07-17,100,4,"DTL",0,1,1,1,100,0,0.217821782178218
2024-07-17,100,8,"DTL",0,1,1,1,100,0.118811881188119,0.248762376237624
2024-07-17,100,16,"DTL",0,1,1,1,100,0.376237623762376,0.27970297029703
2024-07-17,100,32,"DTL",0,1,1,1,100,0.653465346534653,0.31404702970297
2024-07-17,100,64,"DTL",0,1,1,1,100,0.801980198019802,0.349009900990099
2024-07-17,100,128,"DTL",0,1,1,1,100,0.861386138613861,0.362546410891089
2024-07-17,100,256,"DTL",0,1,1,1,100,0.920792079207921,0.374265160891089
2024-07-17,100,512,"DTL",0,1,1,1,100,0.930693069306931,0.383179919554455
2024-07-17,100,2,"DTL",2,1,1,1,100,0,0.237623762376238
2024-07-17,100,4,"DTL",2,1,1,1,100,0,0.237623762376238
2024-07-17,100,8,"DTL",2,1,1,1,100,0.118811881188119,0.236386138613861
2024-07-17,100,16,"DTL",2,1,1,1,100,0.336633663366336,0.267326732673267
2024-07-17,100,32,"DTL",2,1,1,1,100,0.603960396039604,0.303836633663366
2024-07-17,100,64,"DTL",2,1,1,1,100,0.801980198019802,0.324721534653465
2024-07-17,100,128,"DTL",2,1,1,1,100,0.871287128712871,0.33539603960396
2024-07-17,100,256,"DTL",2,1,1,1,100,0.95049504950495,0.346728032178218
2024-07-17,100,512,"DTL",2,1,1,1,100,0.98019801980198,0.355507425742574
2024-07-17,100,2,"DTL",6,1,1,1,100,0,0.257425742574258
2024-07-17,100,4,"DTL",6,1,1,1,100,0,0.262376237623762
2024-07-17,100,8,"DTL",6,1,1,1,100,0.128712871287129,0.272277227722772
2024-07-17,100,16,"DTL",6,1,1,1,100,0.366336633663366,0.284034653465347
2024-07-17,100,32,"DTL",6,1,1,1,100,0.633663366336634,0.312190594059406
2024-07-17,100,64,"DTL",6,1,1,1,100,0.841584158415841,0.341893564356436
2024-07-17,100,128,"DTL",6,1,1,1,100,0.930693069306931,0.364170792079208
2024-07-17,100,256,"DTL",6,1,1,1,100,0.96039603960396,0.373491646039604
2024-07-17,100,512,"DTL",6,1,1,1,100,0.98019801980198,0.382522431930693
2024-07-17,100,2,"DBCD",0,1,1,1,100,0,0.262376237623762
2024-07-17,100,4,"DBCD",0,1,1,1,100,0,0.24009900990099
2024-07-17,100,8,"DBCD",0,1,1,1,100,0.0495049504950495,0.290841584158416
2024-07-17,100,16,"DBCD",0,1,1,1,100,0.267326732673268,0.306930693069307
2024-07-17,100,32,"DBCD",0,1,1,1,100,0.564356435643564,0.326423267326733
2024-07-17,100,64,"DBCD",0,1,1,1,100,0.782178217821782,0.338644801980198
2024-07-17,100,128,"DBCD",0,1,1,1,100,0.891089108910891,0.341197400990099
2024-07-17,100,256,"DBCD",0,1,1,1,100,0.95049504950495,0.340191831683168
2024-07-17,100,512,"DBCD",0,1,1,1,100,0.97029702970297,0.340887995049505
2024-07-17,100,2,"DBCD",2,1,1,1,100,0,0.232673267326733
2024-07-17,100,4,"DBCD",2,1,1,1,100,0,0.23019801980198
2024-07-17,100,8,"DBCD",2,1,1,1,100,0,0.327970297029703
2024-07-17,100,16,"DBCD",2,1,1,1,100,0.257425742574257,0.360148514851485
2024-07-17,100,32,"DBCD",2,1,1,1,100,0.623762376237624,0.371596534653465
2024-07-17,100,64,"DBCD",2,1,1,1,100,0.762376237623762,0.368038366336634
2024-07-17,100,128,"DBCD",2,1,1,1,100,0.871287128712871,0.368270420792079
2024-07-17,100,256,"DBCD",2,1,1,1,100,0.910891089108911,0.367419554455446
2024-07-17,100,512,"DBCD",2,1,1,1,100,0.94059405940594,0.366878094059406
2024-07-17,100,2,"DBCD",4,1,1,1,100,0,0.257425742574257
2024-07-17,100,4,"DBCD",4,1,1,1,100,0,0.272277227722772
2024-07-17,100,8,"DBCD",4,1,1,1,100,0,0.363861386138614
2024-07-17,100,16,"DBCD",4,1,1,1,100,0.277227722772277,0.375
2024-07-17,100,32,"DBCD",4,1,1,1,100,0.613861386138614,0.391707920792079
2024-07-17,100,64,"DBCD",4,1,1,1,100,0.841584158415842,0.393719059405941
2024-07-17,100,128,"DBCD",4,1,1,1,100,0.871287128712872,0.391089108910891
2024-07-17,100,256,"DBCD",4,1,1,1,100,0.891089108910891,0.391475866336634
2024-07-17,100,512,"DBCD",4,1,1,1,100,0.930693069306931,0.389967512376238
2024-07-17,100,2,"tw",1/2,1,1,1,100,0,0.49009900990099
2024-07-17,100,4,"tw",1/2,1,1,1,100,0,0.507425742574257
2024-07-17,100,8,"tw",1/2,1,1,1,100,0,0.518564356435643
2024-07-17,100,16,"tw",1/2,1,1,1,100,0,0.517326732673267
2024-07-17,100,32,"tw",1/2,1,1,1,100,0,0.521039603960396
2024-07-17,100,64,"tw",1/2,1,1,1,100,0,0.520420792079208
2024-07-17,100,128,"tw",1/2,1,1,1,100,0,0.514619430693069
2024-07-17,100,256,"tw",1/2,1,1,1,100,0,0.512801670792079
2024-07-17,100,512,"tw",1/2,1,1,1,100,0,0.512782332920792
2024-07-17,100,2,"balanced",NA,1,1,3,1,0,0.742574257425742
2024-07-17,100,4,"balanced",NA,1,1,3,1,0,0.673267326732673
2024-07-17,100,8,"balanced",NA,1,1,3,1,0.108910891089109,0.647277227722772
2024-07-17,100,16,"balanced",NA,1,1,3,1,0.247524752475248,0.641089108910891
2024-07-17,100,32,"balanced",NA,1,1,3,1,0.445544554455446,0.627475247524752
2024-07-17,100,64,"balanced",NA,1,1,3,1,0.603960396039604,0.62237004950495
2024-07-17,100,128,"balanced",NA,1,1,3,1,0.762376237623762,0.621287128712871
2024-07-17,100,256,"balanced",NA,1,1,3,1,0.811881188118812,0.619662747524752
2024-07-17,100,512,"balanced",NA,1,1,3,1,0.871287128712872,0.619624071782178
2024-07-17,100,2,"thomper",NA,1,1,3,1,0,0.683168316831683
2024-07-17,100,4,"thomper",NA,1,1,3,1,0,0.690594059405941
2024-07-17,100,8,"thomper",NA,1,1,3,1,0.0099009900990099,0.714108910891089
2024-07-17,100,16,"thomper",NA,1,1,3,1,0.0693069306930693,0.727722772277228
2024-07-17,100,32,"thomper",NA,1,1,3,1,0.148514851485149,0.749690594059406
2024-07-17,100,64,"thomper",NA,1,1,3,1,0.306930693069307,0.757735148514851
2024-07-17,100,128,"thomper",NA,1,1,3,1,0.435643564356436,0.766398514851485
2024-07-17,100,256,"thomper",NA,1,1,3,1,0.643564356435643,0.777421101485149
2024-07-17,100,512,"thomper",NA,1,1,3,1,0.732673267326732,0.78542698019802
2024-07-17,100,2,"DTL",0,1,1,3,1,0,0.564356435643564
2024-07-17,100,4,"DTL",0,1,1,3,1,0,0.586633663366337
2024-07-17,100,8,"DTL",0,1,1,3,1,0,0.594059405940594
2024-07-17,100,16,"DTL",0,1,1,3,1,0.188118811881188,0.607673267326733
2024-07-17,100,32,"DTL",0,1,1,3,1,0.366336633663366,0.614789603960396
2024-07-17,100,64,"DTL",0,1,1,3,1,0.534653465346535,0.625309405940594
2024-07-17,100,128,"DTL",0,1,1,3,1,0.663366336633663,0.640779702970297
2024-07-17,100,256,"DTL",0,1,1,3,1,0.722772277227722,0.653581373762376
2024-07-17,100,512,"DTL",0,1,1,3,1,0.801980198019802,0.661915996287129
2024-07-17,100,2,"DTL",2,1,1,3,1,0,0.638613861386139
2024-07-17,100,4,"DTL",2,1,1,3,1,0,0.633663366336634
2024-07-17,100,8,"DTL",2,1,1,3,1,0.0198019801980198,0.636138613861386
2024-07-17,100,16,"DTL",2,1,1,3,1,0.188118811881188,0.648514851485149
2024-07-17,100,32,"DTL",2,1,1,3,1,0.386138613861386,0.654393564356436
2024-07-17,100,64,"DTL",2,1,1,3,1,0.544554455445545,0.661819306930693
2024-07-17,100,128,"DTL",2,1,1,3,1,0.643564356435643,0.673731435643564
2024-07-17,100,256,"DTL",2,1,1,3,1,0.762376237623762,0.685179455445544
2024-07-17,100,512,"DTL",2,1,1,3,1,0.811881188118812,0.694306930693069
2024-07-17,100,2,"DTL",6,1,1,3,1,0,0.613861386138614
2024-07-17,100,4,"DTL",6,1,1,3,1,0,0.613861386138614
2024-07-17,100,8,"DTL",6,1,1,3,1,0.0891089108910891,0.623762376237624
2024-07-17,100,16,"DTL",6,1,1,3,1,0.267326732673267,0.616955445544554
2024-07-17,100,32,"DTL",6,1,1,3,1,0.504950495049505,0.635210396039604
2024-07-17,100,64,"DTL",6,1,1,3,1,0.584158415841584,0.656868811881188
2024-07-17,100,128,"DTL",6,1,1,3,1,0.663366336633663,0.674272896039604
2024-07-17,100,256,"DTL",6,1,1,3,1,0.722772277227723,0.684754022277228
2024-07-17,100,512,"DTL",6,1,1,3,1,0.801980198019802,0.694616336633663
2024-07-17,100,2,"DBCD",0,1,1,3,1,0,0.628712871287129
2024-07-17,100,4,"DBCD",0,1,1,3,1,0,0.623762376237624
2024-07-17,100,8,"DBCD",0,1,1,3,1,0.0198019801980198,0.638613861386139
2024-07-17,100,16,"DBCD",0,1,1,3,1,0.227722772277228,0.673267326732673
2024-07-17,100,32,"DBCD",0,1,1,3,1,0.376237623762376,0.691212871287129
2024-07-17,100,64,"DBCD",0,1,1,3,1,0.584158415841584,0.690903465346535
2024-07-17,100,128,"DBCD",0,1,1,3,1,0.732673267326732,0.694384282178218
2024-07-17,100,256,"DBCD",0,1,1,3,1,0.811881188118812,0.699064047029703
2024-07-17,100,512,"DBCD",0,1,1,3,1,0.881188118811881,0.702506188118812
2024-07-17,100,2,"DBCD",2,1,1,3,1,0,0.683168316831683
2024-07-17,100,4,"DBCD",2,1,1,3,1,0,0.658415841584158
2024-07-17,100,8,"DBCD",2,1,1,3,1,0,0.678217821782178
2024-07-17,100,16,"DBCD",2,1,1,3,1,0.138613861386139,0.699257425742574
2024-07-17,100,32,"DBCD",2,1,1,3,1,0.247524752475248,0.71039603960396
2024-07-17,100,64,"DBCD",2,1,1,3,1,0.514851485148515,0.709158415841584
2024-07-17,100,128,"DBCD",2,1,1,3,1,0.712871287128713,0.712793935643564
2024-07-17,100,256,"DBCD",2,1,1,3,1,0.801980198019802,0.715617264851485
2024-07-17,100,512,"DBCD",2,1,1,3,1,0.871287128712871,0.71302599009901
2024-07-17,100,2,"DBCD",4,1,1,3,1,0,0.653465346534653
2024-07-17,100,4,"DBCD",4,1,1,3,1,0,0.636138613861386
2024-07-17,100,8,"DBCD",4,1,1,3,1,0,0.694306930693069
2024-07-17,100,16,"DBCD",4,1,1,3,1,0.207920792079208,0.713490099009901
2024-07-17,100,32,"DBCD",4,1,1,3,1,0.376237623762376,0.743811881188119
2024-07-17,100,64,"DBCD",4,1,1,3,1,0.623762376237624,0.746751237623762
2024-07-17,100,128,"DBCD",4,1,1,3,1,0.742574257425743,0.748066212871287
2024-07-17,100,256,"DBCD",4,1,1,3,1,0.841584158415842,0.750309405940594
2024-07-17,100,512,"DBCD",4,1,1,3,1,0.881188118811881,0.749497215346535
2024-07-17,100,2,"tw",1/2,1,1,3,1,0,0.638613861386138
2024-07-17,100,4,"tw",1/2,1,1,3,1,0,0.658415841584158
2024-07-17,100,8,"tw",1/2,1,1,3,1,0.0297029702970297,0.669554455445544
2024-07-17,100,16,"tw",1/2,1,1,3,1,0.138613861386139,0.680074257425742
2024-07-17,100,32,"tw",1/2,1,1,3,1,0.445544554455445,0.702660891089109
2024-07-17,100,64,"tw",1/2,1,1,3,1,0.653465346534653,0.720606435643564
2024-07-17,100,128,"tw",1/2,1,1,3,1,0.732673267326733,0.743502475247525
2024-07-17,100,256,"tw",1/2,1,1,3,1,0.851485148514851,0.755143873762376
2024-07-17,100,512,"tw",1/2,1,1,3,1,0.900990099009901,0.762066831683168
2024-07-17,100,2,"balanced",NA,1,1,420,300,0,0.504950495049505
2024-07-17,100,4,"balanced",NA,1,1,420,300,0,0.497524752475247
2024-07-17,100,8,"balanced",NA,1,1,420,300,0.0396039603960396,0.527227722772277
2024-07-17,100,16,"balanced",NA,1,1,420,300,0.099009900990099,0.551980198019802
2024-07-17,100,32,"balanced",NA,1,1,420,300,0.277227722772277,0.566522277227723
2024-07-17,100,64,"balanced",NA,1,1,420,300,0.524752475247525,0.558632425742574
2024-07-17,100,128,"balanced",NA,1,1,420,300,0.633663366336633,0.561417079207921
2024-07-17,100,256,"balanced",NA,1,1,420,300,0.742574257425742,0.563544245049505
2024-07-17,100,512,"balanced",NA,1,1,420,300,0.841584158415842,0.560972308168317
2024-07-17,100,2,"thomper",NA,1,1,420,300,0,0.559405940594059
2024-07-17,100,4,"thomper",NA,1,1,420,300,0,0.571782178217822
2024-07-17,100,8,"thomper",NA,1,1,420,300,0.0099009900990099,0.587871287128713
2024-07-17,100,16,"thomper",NA,1,1,420,300,0.0198019801980198,0.620668316831683
2024-07-17,100,32,"thomper",NA,1,1,420,300,0.0792079207920792,0.631188118811881
2024-07-17,100,64,"thomper",NA,1,1,420,300,0.148514851485149,0.642017326732673
2024-07-17,100,128,"thomper",NA,1,1,420,300,0.257425742574257,0.653774752475247
2024-07-17,100,256,"thomper",NA,1,1,420,300,0.356435643564357,0.661239170792079
2024-07-17,100,512,"thomper",NA,1,1,420,300,0.435643564356436,0.6640625
2024-07-17,100,2,"DTL",0,1,1,420,300,0,0.49009900990099
2024-07-17,100,4,"DTL",0,1,1,420,300,0,0.527227722772277
2024-07-17,100,8,"DTL",0,1,1,420,300,0.0198019801980198,0.559405940594059
2024-07-17,100,16,"DTL",0,1,1,420,300,0.108910891089109,0.579207920792079
2024-07-17,100,32,"DTL",0,1,1,420,300,0.386138613861386,0.567141089108911
2024-07-17,100,64,"DTL",0,1,1,420,300,0.544554455445544,0.573329207920792
2024-07-17,100,128,"DTL",0,1,1,420,300,0.643564356435644,0.582688737623762
2024-07-17,100,256,"DTL",0,1,1,420,300,0.693069306930693,0.587252475247525
2024-07-17,100,512,"DTL",0,1,1,420,300,0.792079207920792,0.59024984529703
2024-07-17,100,2,"DTL",2,1,1,420,300,0,0.554455445544555
2024-07-17,100,4,"DTL",2,1,1,420,300,0,0.532178217821782
2024-07-17,100,8,"DTL",2,1,1,420,300,0.0396039603960396,0.535891089108911
2024-07-17,100,16,"DTL",2,1,1,420,300,0.128712871287129,0.54950495049505
2024-07-17,100,32,"DTL",2,1,1,420,300,0.267326732673267,0.550433168316832
2024-07-17,100,64,"DTL",2,1,1,420,300,0.405940594059406,0.565594059405941
2024-07-17,100,128,"DTL",2,1,1,420,300,0.554455445544554,0.569306930693069
2024-07-17,100,256,"DTL",2,1,1,420,300,0.673267326732673,0.573058477722772
2024-07-17,100,512,"DTL",2,1,1,420,300,0.752475247524752,0.578840501237624
2024-07-17,100,2,"DTL",6,1,1,420,300,0,0.51980198019802
2024-07-17,100,4,"DTL",6,1,1,420,300,0,0.52970297029703
2024-07-17,100,8,"DTL",6,1,1,420,300,0.0297029702970297,0.537128712871287
2024-07-17,100,16,"DTL",6,1,1,420,300,0.128712871287129,0.537128712871287
2024-07-17,100,32,"DTL",6,1,1,420,300,0.297029702970297,0.553527227722772
2024-07-17,100,64,"DTL",6,1,1,420,300,0.465346534653465,0.551980198019802
2024-07-17,100,128,"DTL",6,1,1,420,300,0.633663366336634,0.55414603960396
2024-07-17,100,256,"DTL",6,1,1,420,300,0.742574257425743,0.559444616336634
2024-07-17,100,512,"DTL",6,1,1,420,300,0.871287128712871,0.561475092821782
2024-07-17,100,2,"DBCD",0,1,1,420,300,0,0.564356435643564
2024-07-17,100,4,"DBCD",0,1,1,420,300,0,0.544554455445544
2024-07-17,100,8,"DBCD",0,1,1,420,300,0.0297029702970297,0.587871287128713
2024-07-17,100,16,"DBCD",0,1,1,420,300,0.0594059405940594,0.590965346534653
2024-07-17,100,32,"DBCD",0,1,1,420,300,0.277227722772277,0.599938118811881
2024-07-17,100,64,"DBCD",0,1,1,420,300,0.425742574257426,0.597772277227723
2024-07-17,100,128,"DBCD",0,1,1,420,300,0.603960396039604,0.602336014851485
2024-07-17,100,256,"DBCD",0,1,1,420,300,0.663366336633663,0.600131497524752
2024-07-17,100,512,"DBCD",0,1,1,420,300,0.702970297029703,0.595181002475248
2024-07-17,100,2,"DBCD",2,1,1,420,300,0,0.50990099009901
2024-07-17,100,4,"DBCD",2,1,1,420,300,0,0.50990099009901
2024-07-17,100,8,"DBCD",2,1,1,420,300,0,0.522277227722772
2024-07-17,100,16,"DBCD",2,1,1,420,300,0.099009900990099,0.553217821782178
2024-07-17,100,32,"DBCD",2,1,1,420,300,0.267326732673267,0.568997524752475
2024-07-17,100,64,"DBCD",2,1,1,420,300,0.514851485148515,0.57085396039604
2024-07-17,100,128,"DBCD",2,1,1,420,300,0.613861386138614,0.567527846534653
2024-07-17,100,256,"DBCD",2,1,1,420,300,0.762376237623762,0.570505878712871
2024-07-17,100,512,"DBCD",2,1,1,420,300,0.841584158415842,0.57199489480198
2024-07-17,100,2,"DBCD",4,1,1,420,300,0,0.52970297029703
2024-07-17,100,4,"DBCD",4,1,1,420,300,0,0.527227722772277
2024-07-17,100,8,"DBCD",4,1,1,420,300,0,0.560643564356436
2024-07-17,100,16,"DBCD",4,1,1,420,300,0.0297029702970297,0.579207920792079
2024-07-17,100,32,"DBCD",4,1,1,420,300,0.198019801980198,0.603960396039604
2024-07-17,100,64,"DBCD",4,1,1,420,300,0.386138613861386,0.592976485148515
2024-07-17,100,128,"DBCD",4,1,1,420,300,0.623762376237624,0.594446163366337
2024-07-17,100,256,"DBCD",4,1,1,420,300,0.712871287128713,0.596341274752475
2024-07-17,100,512,"DBCD",4,1,1,420,300,0.811881188118811,0.594078743811881
2024-07-17,100,2,"tw",1/2,1,1,420,300,0,0.554455445544555
2024-07-17,100,4,"tw",1/2,1,1,420,300,0,0.564356435643564
2024-07-17,100,8,"tw",1/2,1,1,420,300,0,0.580445544554455
2024-07-17,100,16,"tw",1/2,1,1,420,300,0.0495049504950495,0.590346534653465
2024-07-17,100,32,"tw",1/2,1,1,420,300,0.148514851485149,0.607363861386139
2024-07-17,100,64,"tw",1/2,1,1,420,300,0.306930693069307,0.630414603960396
2024-07-17,100,128,"tw",1/2,1,1,420,300,0.445544554455445,0.644415222772277
2024-07-17,100,256,"tw",1/2,1,1,420,300,0.554455445544555,0.654084158415842
2024-07-17,100,512,"tw",1/2,1,1,420,300,0.643564356435643,0.663134282178218
2024-07-17,100,2,"balanced",NA,1,1,500,600,0,0.45049504950495
2024-07-17,100,4,"balanced",NA,1,1,500,600,0,0.5
2024-07-17,100,8,"balanced",NA,1,1,500,600,0.0396039603960396,0.493811881188119
2024-07-17,100,16,"balanced",NA,1,1,500,600,0.168316831683168,0.48019801980198
2024-07-17,100,32,"balanced",NA,1,1,500,600,0.415841584158416,0.482982673267327
2024-07-17,100,64,"balanced",NA,1,1,500,600,0.603960396039604,0.475402227722772
2024-07-17,100,128,"balanced",NA,1,1,500,600,0.722772277227723,0.478960396039604
2024-07-17,100,256,"balanced",NA,1,1,500,600,0.782178217821782,0.483408106435644
2024-07-17,100,512,"balanced",NA,1,1,500,600,0.831683168316832,0.485825340346535
2024-07-17,100,2,"thomper",NA,1,1,500,600,0,0.504950495049505
2024-07-17,100,4,"thomper",NA,1,1,500,600,0,0.517326732673267
2024-07-17,100,8,"thomper",NA,1,1,500,600,0,0.553217821782178
2024-07-17,100,16,"thomper",NA,1,1,500,600,0.0198019801980198,0.577351485148515
2024-07-17,100,32,"thomper",NA,1,1,500,600,0.0594059405940594,0.597772277227723
2024-07-17,100,64,"thomper",NA,1,1,500,600,0.0792079207920792,0.619585396039604
2024-07-17,100,128,"thomper",NA,1,1,500,600,0.128712871287129,0.629641089108911
2024-07-17,100,256,"thomper",NA,1,1,500,600,0.247524752475248,0.634939665841584
2024-07-17,100,512,"thomper",NA,1,1,500,600,0.297029702970297,0.637685643564356
2024-07-17,100,2,"DTL",0,1,1,500,600,0,0.49009900990099
2024-07-17,100,4,"DTL",0,1,1,500,600,0,0.46039603960396
2024-07-17,100,8,"DTL",0,1,1,500,600,0.0396039603960396,0.456683168316832
2024-07-17,100,16,"DTL",0,1,1,500,600,0.108910891089109,0.487004950495049
2024-07-17,100,32,"DTL",0,1,1,500,600,0.297029702970297,0.485767326732673
2024-07-17,100,64,"DTL",0,1,1,500,600,0.495049504950495,0.49164603960396
2024-07-17,100,128,"DTL",0,1,1,500,600,0.653465346534653,0.503016707920792
2024-07-17,100,256,"DTL",0,1,1,500,600,0.712871287128713,0.507425742574257
2024-07-17,100,512,"DTL",0,1,1,500,600,0.782178217821782,0.512511602722772
2024-07-17,100,2,"DTL",2,1,1,500,600,0,0.48019801980198
2024-07-17,100,4,"DTL",2,1,1,500,600,0,0.457920792079208
2024-07-17,100,8,"DTL",2,1,1,500,600,0.0297029702970297,0.471534653465347
2024-07-17,100,16,"DTL",2,1,1,500,600,0.0792079207920792,0.467821782178218
2024-07-17,100,32,"DTL",2,1,1,500,600,0.178217821782178,0.48019801980198
2024-07-17,100,64,"DTL",2,1,1,500,600,0.465346534653465,0.478341584158416
2024-07-17,100,128,"DTL",2,1,1,500,600,0.613861386138614,0.479501856435644
2024-07-17,100,256,"DTL",2,1,1,500,600,0.732673267326733,0.489441522277228
2024-07-17,100,512,"DTL",2,1,1,500,600,0.831683168316832,0.492922339108911
2024-07-17,100,2,"DTL",6,1,1,500,600,0,0.435643564356436
2024-07-17,100,4,"DTL",6,1,1,500,600,0,0.413366336633663
2024-07-17,100,8,"DTL",6,1,1,500,600,0,0.450495049504951
2024-07-17,100,16,"DTL",6,1,1,500,600,0.0396039603960396,0.448019801980198
2024-07-17,100,32,"DTL",6,1,1,500,600,0.237623762376238,0.469368811881188
2024-07-17,100,64,"DTL",6,1,1,500,600,0.435643564356436,0.477413366336634
2024-07-17,100,128,"DTL",6,1,1,500,600,0.643564356435643,0.48383353960396
2024-07-17,100,256,"DTL",6,1,1,500,600,0.792079207920792,0.489866955445545
2024-07-17,100,512,"DTL",6,1,1,500,600,0.891089108910891,0.495300897277228
2024-07-17,100,2,"DBCD",0,1,1,500,600,0,0.514851485148515
2024-07-17,100,4,"DBCD",0,1,1,500,600,0,0.485148514851485
2024-07-17,100,8,"DBCD",0,1,1,500,600,0.0198019801980198,0.491336633663366
2024-07-17,100,16,"DBCD",0,1,1,500,600,0.099009900990099,0.496287128712871
2024-07-17,100,32,"DBCD",0,1,1,500,600,0.277227722772277,0.510829207920792
2024-07-17,100,64,"DBCD",0,1,1,500,600,0.475247524752475,0.521503712871287
2024-07-17,100,128,"DBCD",0,1,1,500,600,0.613861386138614,0.525758044554455
2024-07-17,100,256,"DBCD",0,1,1,500,600,0.702970297029703,0.529084158415842
2024-07-17,100,512,"DBCD",0,1,1,500,600,0.792079207920792,0.532642326732673
2024-07-17,100,2,"DBCD",2,1,1,500,600,0,0.430693069306931
2024-07-17,100,4,"DBCD",2,1,1,500,600,0,0.475247524752475
2024-07-17,100,8,"DBCD",2,1,1,500,600,0,0.532178217821782
2024-07-17,100,16,"DBCD",2,1,1,500,600,0.099009900990099,0.543316831683168
2024-07-17,100,32,"DBCD",2,1,1,500,600,0.227722772277228,0.538985148514851
2024-07-17,100,64,"DBCD",2,1,1,500,600,0.455445544554456,0.537438118811881
2024-07-17,100,128,"DBCD",2,1,1,500,600,0.603960396039604,0.536200495049505
2024-07-17,100,256,"DBCD",2,1,1,500,600,0.702970297029703,0.536277846534653
2024-07-17,100,512,"DBCD",2,1,1,500,600,0.801980198019802,0.538501701732673
2024-07-17,100,2,"DBCD",4,1,1,500,600,0,0.430693069306931
